age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_true,p_yes,cum_calls,cum_contracts_true,cum_contracts_expected
39,admin.,single,university.degree,no,no,no,cellular,jul,tue,60,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0,6751,927,922.308037015327
21,admin.,single,high.school,no,yes,no,cellular,jul,wed,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.0,6752,927,922.308037015327
33,admin.,married,university.degree,no,no,no,cellular,aug,tue,75,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0,6753,927,922.308037015327
36,entrepreneur,married,university.degree,no,no,yes,telephone,may,fri,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0,6754,927,922.308037015327
38,housemaid,divorced,high.school,unknown,yes,no,telephone,may,mon,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6755,927,922.308037015327
35,blue-collar,single,unknown,no,yes,no,telephone,may,tue,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0,6756,927,922.308037015327
57,retired,married,basic.4y,no,no,no,cellular,aug,wed,50,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0,6757,927,922.308037015327
30,blue-collar,single,basic.9y,no,yes,yes,telephone,may,mon,163,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6758,927,922.308037015327
59,retired,married,basic.4y,unknown,yes,no,telephone,may,thu,163,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6759,927,922.308037015327
43,blue-collar,married,basic.6y,no,yes,no,telephone,nov,thu,20,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0,6760,927,922.308037015327
32,admin.,married,university.degree,no,yes,no,cellular,jul,thu,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.0,6761,927,922.308037015327
25,admin.,divorced,professional.course,no,no,no,cellular,jul,mon,159,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0,6762,927,922.308037015327
37,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,72,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.0,6763,927,922.308037015327
49,technician,married,professional.course,no,no,no,cellular,aug,mon,92,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0,6764,927,922.308037015327
58,management,married,university.degree,unknown,no,no,telephone,may,thu,205,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6765,927,922.308037015327
39,admin.,married,university.degree,no,yes,yes,telephone,may,tue,239,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6766,927,922.308037015327
31,admin.,single,university.degree,no,no,no,cellular,aug,mon,65,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0,6767,927,922.308037015327
36,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,112,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0,6768,927,922.308037015327
44,blue-collar,single,basic.4y,no,yes,no,telephone,jun,mon,76,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0,6769,927,922.308037015327
50,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,fri,144,15,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.0,6770,927,922.308037015327
31,admin.,single,high.school,unknown,yes,no,cellular,aug,tue,82,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0,6771,927,922.308037015327
32,management,single,basic.4y,no,no,no,telephone,may,mon,73,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0,6772,927,922.308037015327
38,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,25,41,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.0,6773,927,922.308037015327
38,technician,married,university.degree,unknown,no,no,telephone,jun,wed,36,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0,6774,927,922.308037015327
48,admin.,married,high.school,no,yes,no,cellular,aug,thu,62,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0,6775,927,922.308037015327
31,technician,married,professional.course,no,yes,no,cellular,aug,mon,50,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0,6776,927,922.308037015327
34,self-employed,single,professional.course,no,yes,no,telephone,may,fri,10,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.0,6777,927,922.308037015327
55,entrepreneur,divorced,university.degree,no,yes,yes,telephone,may,mon,86,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0,6778,927,922.308037015327
45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,222,11,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6779,927,922.308037015327
36,technician,married,high.school,no,yes,no,cellular,aug,mon,67,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0,6780,927,922.308037015327
38,technician,single,professional.course,no,no,no,cellular,jul,thu,25,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.0,6781,927,922.308037015327
32,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,55,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0,6782,927,922.308037015327
53,self-employed,divorced,basic.9y,no,no,no,telephone,jun,fri,60,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0,6783,927,922.308037015327
47,housemaid,married,basic.4y,unknown,yes,no,telephone,jul,tue,159,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0,6784,927,922.308037015327
56,admin.,single,high.school,no,no,no,telephone,may,fri,93,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0,6785,927,922.308037015327
42,admin.,married,professional.course,unknown,yes,no,cellular,aug,thu,133,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0,6786,927,922.308037015327
34,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,10,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0,6787,927,922.308037015327
41,technician,married,basic.9y,unknown,no,no,telephone,jun,wed,102,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0,6788,927,922.308037015327
47,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0,6789,927,922.308037015327
38,admin.,single,basic.9y,no,no,yes,telephone,jun,fri,111,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0,6790,927,922.308037015327
33,self-employed,married,basic.9y,no,yes,no,cellular,jul,mon,181,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0,6791,927,922.308037015327
60,retired,married,university.degree,unknown,no,no,cellular,aug,mon,144,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.0,6792,927,922.308037015327
31,technician,married,university.degree,no,yes,no,cellular,aug,thu,95,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0,6793,927,922.308037015327
35,unknown,married,basic.9y,no,yes,no,telephone,may,thu,235,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0,6794,927,922.308037015327
26,entrepreneur,married,university.degree,no,no,no,telephone,may,thu,73,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6795,927,922.308037015327
46,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,121,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6796,927,922.308037015327
39,technician,single,professional.course,no,yes,no,telephone,jun,mon,182,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,0.0,6797,927,922.308037015327
52,management,married,university.degree,no,yes,yes,cellular,jul,mon,161,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0,6798,927,922.308037015327
31,admin.,single,university.degree,unknown,no,yes,cellular,aug,thu,116,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.0,6799,927,922.308037015327
31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,59,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.0,6800,927,922.308037015327
33,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,111,8,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.0,6801,927,922.308037015327
40,unemployed,divorced,university.degree,no,yes,no,cellular,jul,wed,18,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0,6802,927,922.308037015327
30,technician,single,professional.course,no,no,no,telephone,may,tue,84,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6803,927,922.308037015327
43,technician,divorced,professional.course,no,yes,no,telephone,may,thu,193,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6804,927,922.308037015327
36,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0,6805,927,922.308037015327
29,services,single,high.school,no,yes,no,cellular,nov,fri,43,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0,6806,927,922.308037015327
35,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,38,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0,6807,927,922.308037015327
34,blue-collar,married,professional.course,no,yes,no,telephone,may,mon,210,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0,6808,927,922.308037015327
33,services,married,high.school,no,yes,no,cellular,jul,fri,82,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0,6809,927,922.308037015327
41,management,married,university.degree,no,yes,yes,telephone,jun,fri,87,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0,6810,927,922.308037015327
44,technician,married,professional.course,unknown,no,yes,telephone,may,fri,203,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0,6811,927,922.308037015327
44,self-employed,married,basic.9y,no,no,yes,cellular,aug,mon,140,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0,6812,927,922.308037015327
57,retired,married,basic.4y,unknown,yes,no,telephone,may,mon,156,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0,6813,927,922.308037015327
35,management,married,university.degree,no,yes,no,cellular,aug,thu,108,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.0,6814,927,922.308037015327
31,technician,single,professional.course,no,yes,no,cellular,aug,thu,126,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0,6815,927,922.308037015327
54,housemaid,divorced,unknown,no,yes,no,telephone,jun,thu,52,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.0,6816,927,922.308037015327
34,technician,married,high.school,no,yes,no,cellular,aug,mon,83,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0,6817,927,922.308037015327
45,management,married,university.degree,no,no,no,cellular,nov,tue,72,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0,6818,927,922.308037015327
35,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,125,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.0,6819,927,922.308037015327
39,admin.,married,basic.6y,unknown,no,no,telephone,may,wed,60,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6820,927,922.308037015327
30,unknown,divorced,university.degree,no,no,yes,cellular,aug,thu,106,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0,6821,927,922.308037015327
40,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,215,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0,6822,927,922.308037015327
54,technician,married,basic.9y,no,no,no,telephone,jun,fri,63,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.0,6823,927,922.308037015327
39,unemployed,married,university.degree,no,yes,no,telephone,may,thu,168,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0,6824,927,922.308037015327
25,services,single,high.school,no,no,no,telephone,may,thu,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6825,927,922.308037015327
44,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,128,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0,6826,927,922.308037015327
39,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6827,927,922.308037015327
41,technician,single,professional.course,unknown,no,yes,cellular,aug,tue,102,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0,6828,927,922.308037015327
56,retired,married,basic.4y,no,no,no,telephone,may,wed,88,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6829,927,922.308037015327
47,blue-collar,married,basic.6y,no,yes,yes,cellular,nov,thu,9,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.0,6830,927,922.308037015327
31,entrepreneur,married,basic.6y,no,yes,no,telephone,may,tue,256,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6831,927,922.308037015327
39,entrepreneur,single,basic.6y,no,yes,no,telephone,may,thu,77,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6832,927,922.308037015327
43,self-employed,divorced,university.degree,no,no,no,telephone,may,tue,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6833,927,922.308037015327
36,management,single,university.degree,no,yes,no,telephone,may,wed,145,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6834,927,922.308037015327
30,technician,married,high.school,no,yes,no,telephone,may,thu,212,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6835,927,922.308037015327
35,admin.,married,high.school,no,no,yes,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6836,927,922.308037015327
31,admin.,single,university.degree,no,unknown,unknown,cellular,jul,wed,61,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0,6837,927,922.308037015327
47,management,married,basic.4y,unknown,yes,no,telephone,jun,tue,100,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0,6838,927,922.308037015327
32,admin.,single,basic.9y,unknown,no,no,telephone,may,thu,44,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6839,927,922.308037015327
29,admin.,single,university.degree,no,yes,no,telephone,jul,wed,73,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.0,6840,927,922.308037015327
22,admin.,single,high.school,no,yes,no,cellular,jul,fri,64,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.0,6841,927,922.308037015327
41,admin.,married,high.school,no,yes,yes,cellular,jul,mon,76,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0,6842,927,922.308037015327
49,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,fri,114,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6843,927,922.308037015327
35,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,57,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0,6844,927,922.308037015327
35,admin.,married,high.school,unknown,unknown,unknown,telephone,may,wed,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0,6845,927,922.308037015327
45,services,divorced,high.school,unknown,yes,no,telephone,may,mon,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0,6846,927,922.308037015327
49,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,wed,122,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0,6847,927,922.308037015327
52,housemaid,married,basic.6y,no,yes,no,cellular,aug,tue,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0,6848,927,922.308037015327
54,admin.,married,university.degree,no,no,no,cellular,aug,tue,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0,6849,927,922.308037015327
31,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,62,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0,6850,927,922.308037015327
36,technician,married,high.school,no,yes,no,telephone,jun,wed,158,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0,6851,927,922.308037015327
39,technician,married,professional.course,unknown,no,no,cellular,aug,fri,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0,6852,927,922.308037015327
36,admin.,single,university.degree,no,no,no,telephone,may,fri,147,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.0,6853,927,922.308037015327
37,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,thu,94,4,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.0,6854,927,922.308037015327
37,unemployed,married,professional.course,unknown,yes,yes,telephone,jun,thu,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0,6855,927,922.308037015327
44,admin.,married,university.degree,unknown,no,no,telephone,may,fri,165,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0,6856,927,922.308037015327
52,blue-collar,married,unknown,unknown,yes,no,telephone,jun,thu,118,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0,6857,927,922.308037015327
28,admin.,married,university.degree,no,no,no,cellular,jul,mon,140,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0,6858,927,922.308037015327
35,admin.,married,high.school,no,no,no,telephone,jun,mon,142,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.0,6859,927,922.308037015327
46,management,married,basic.9y,unknown,no,no,cellular,jul,mon,83,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0,6860,927,922.308037015327
31,blue-collar,single,high.school,no,yes,no,telephone,may,thu,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6861,927,922.308037015327
56,admin.,divorced,basic.9y,unknown,yes,no,telephone,may,thu,42,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0,6862,927,922.308037015327
33,technician,single,university.degree,no,yes,no,cellular,aug,tue,116,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0,6863,927,922.308037015327
60,admin.,divorced,high.school,no,no,no,cellular,jul,fri,30,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.0,6864,927,922.308037015327
32,blue-collar,married,professional.course,no,no,yes,telephone,may,tue,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6865,927,922.308037015327
39,admin.,single,high.school,no,no,yes,cellular,aug,thu,92,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.0,6866,927,922.308037015327
28,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,98,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0,6867,927,922.308037015327
37,admin.,married,high.school,unknown,yes,yes,telephone,may,tue,196,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0,6868,927,922.308037015327
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,75,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6869,927,922.308037015327
44,technician,married,professional.course,unknown,yes,no,cellular,aug,mon,147,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0,6870,927,922.308037015327
59,retired,married,professional.course,no,no,no,cellular,aug,thu,71,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.0,6871,927,922.308037015327
37,admin.,single,university.degree,unknown,yes,no,cellular,jul,tue,77,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0,6872,927,922.308037015327
37,blue-collar,married,professional.course,no,no,no,telephone,jun,thu,11,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0,6873,927,922.308037015327
39,housemaid,married,basic.4y,no,yes,no,telephone,may,tue,227,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0,6874,927,922.308037015327
30,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,249,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0,6875,927,922.308037015327
37,technician,single,university.degree,no,no,no,telephone,jun,wed,190,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.0,6876,927,922.308037015327
24,services,single,high.school,no,no,no,cellular,jul,mon,98,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0,6877,927,922.308037015327
30,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,148,20,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0,6878,927,922.308037015327
46,entrepreneur,married,basic.9y,no,no,no,cellular,aug,fri,169,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0,6879,927,922.308037015327
48,management,married,university.degree,no,yes,yes,cellular,aug,tue,144,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0,6880,927,922.308037015327
38,blue-collar,married,basic.6y,no,unknown,unknown,telephone,may,wed,131,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0,6881,927,922.308037015327
40,management,divorced,university.degree,unknown,yes,no,telephone,jun,thu,209,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0,6882,927,922.308037015327
30,admin.,married,basic.6y,no,yes,yes,cellular,jul,thu,53,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.0,6883,927,922.308037015327
39,admin.,single,high.school,no,no,no,telephone,jun,wed,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0,6884,927,922.308037015327
27,admin.,single,professional.course,unknown,yes,no,cellular,jul,thu,114,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.0,6885,927,922.308037015327
40,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,tue,179,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0,6886,927,922.308037015327
47,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,224,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0,6887,927,922.308037015327
57,retired,single,basic.4y,no,no,yes,telephone,jul,fri,93,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0,6888,927,922.308037015327
35,admin.,married,high.school,no,yes,yes,telephone,jun,tue,173,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0,6889,927,922.308037015327
40,management,married,basic.6y,unknown,yes,no,telephone,jun,wed,229,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0,6890,927,922.308037015327
51,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,wed,22,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.0,6891,927,922.308037015327
